question,difficulty,avg_llms_fooled,cluster_size,cosine_similarity,euclidean_distance,rouge_l
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Easy,1.0,1,0.5704864263534546,0.9268372654914856,0.12121212121212122
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Easy,1.0,1,0.49479207396507263,1.0051944255828857,0.06557377049180328
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Hard,3.0,1,0.7339044809341431,0.7295142412185669,0.11594202898550725
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Medium,2.0,1,0.48248645663261414,1.0173629522323608,0.09523809523809525
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Hard,3.0,1,0.8491566181182861,0.5492602586746216,0.1639344262295082
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Medium,2.0,1,0.8107035160064697,0.6152991652488708,0.15384615384615385
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Medium,2.0,1,0.7515606880187988,0.7048962712287903,0.11594202898550725
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Hard,3.0,1,0.726599931716919,0.7394594550132751,0.11764705882352941
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Medium,2.0,1,0.5551861524581909,0.9432007670402527,0.09523809523809525
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Easy,1.0,1,0.8098468780517578,0.616689920425415,0.15384615384615385
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Easy,1.0,1,0.4570796489715576,1.042036771774292,0.09375
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Medium,2.0,1,0.7647194862365723,0.6859747767448425,0.11940298507462686
Does traumatic brain injury induce neuroinflammation and neuronal degeneration that is associated with escalated alcohol self-administration in rats?,Easy,0.0,1,1.000000238418579,0.0,1.0
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Medium,2.0,1,0.6961731910705566,0.7795214653015137,0.10526315789473685
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Hard,3.0,4,0.7466485500335693,0.7086036205291748,0.12032085561497327
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Medium,2.0,2,0.7917981147766113,0.6451520323753357,0.2253968253968254
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Hard,3.0,1,0.7260406017303467,0.7402154803276062,0.11764705882352941
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Medium,2.0,1,0.7683379054069519,0.6806793212890625,0.21621621621621623
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Hard,3.0,1,0.6967194080352783,0.7788204550743103,0.1111111111111111
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Medium,2.0,1,0.7316027283668518,0.7326627373695374,0.11764705882352941
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Hard,3.0,3,0.792397141456604,0.6441255807876587,0.23081232492997197
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Medium,2.0,1,0.6942400932312012,0.7819973826408386,0.052631578947368425
Does cannabidiol fail to reverse hypothermia or locomotor suppression induced by Δ ( 9 ) -tetrahydrocannabinol in Sprague-Dawley rats?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Medium,2.0,1,0.7087571620941162,0.7632075548171997,0.326530612244898
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Hard,3.0,1,0.579487144947052,0.9170745015144348,0.16666666666666666
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Medium,2.0,1,0.5365975499153137,0.962706983089447,0.12500000000000003
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Medium,2.0,1,0.58640456199646,0.9095003008842468,0.0851063829787234
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Hard,3.0,1,0.6547791957855225,0.8309281468391418,0.2222222222222222
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Hard,3.0,1,0.5797535181045532,0.9167839884757996,0.12244897959183672
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Hard,2.5,4,0.7261970639228821,0.7391811013221741,0.3287910552061496
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Hard,3.0,1,0.5469615459442139,0.9518808126449585,0.09090909090909091
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Hard,3.0,2,0.5810134410858154,0.9076053500175476,0.12505427702996091
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Medium,2.0,1,0.5535911917686462,0.9448903203010559,0.08695652173913043
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Medium,2.0,1,0.5426679849624634,0.9563806056976318,0.16666666666666666
Are human enteroviruses the cause of neurological impairments in children at the Korle-Bu Teaching Hospital?,Easy,0.0,1,0.9999999403953552,0.0,1.0
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.8529804944992065,0.5422537326812744,0.30434782608695654
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.34798043966293335,1.1419453620910645,0.2978723404255319
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.7485057711601257,0.7092167735099792,0.36
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,2,0.8559582233428955,0.5356674194335938,0.252262443438914
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.8404585123062134,0.5648744702339172,0.2127659574468085
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.6989111304283142,0.7760012149810791,0.2641509433962264
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.8476861715316772,0.5519310832023621,0.23333333333333334
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Medium,2.0,1,0.3994726240634918,1.0959264039993286,0.27906976744186046
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.36280637979507446,1.12888765335083,0.13333333333333333
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.28099948167800903,1.1991667747497559,0.13043478260869562
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Medium,2.0,1,0.7185442447662354,0.7502743005752563,0.24000000000000005
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.5555448532104492,0.9428205490112305,0.2745098039215686
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.8498446941375732,0.5480060577392578,0.2222222222222222
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Hard,3.0,1,0.5446248054504395,0.9543324112892151,0.18181818181818182
Do whole-genome sequencing and epidemiological analysis provide evidence for cross-transmission of mycobacterium abscessus in a cohort of pediatric cystic fibrosis patients?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.7396634817123413,0.7215766906738281,0.12
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.7749051451683044,0.6709617972373962,0.25
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.7411407232284546,0.7195265889167786,0.18867924528301888
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,2,0.7786510586738586,0.66521817445755,0.2545454545454546
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.8049716949462891,0.6245450973510742,0.15384615384615385
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,2,0.8133857846260071,0.60923171043396,0.19163891971883093
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.8026678562164307,0.6282230615615845,0.15686274509803924
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.7620562314987183,0.6898460388183594,0.2545454545454546
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.7050630450248718,0.7680324912071228,0.18518518518518517
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.7615797519683838,0.6905364394187927,0.25
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,2,0.7726958990097046,0.6711487770080566,0.2159090909090909
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Hard,3.0,1,0.7342183589935303,0.7290839552879333,0.25
Does liver-specific deletion of augmenter of liver regeneration accelerate development of steatohepatitis and hepatocellular carcinoma in mice?,Easy,0.0,1,1.0,0.0,1.0
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Medium,1.5,2,0.9525387287139893,0.30784058570861816,0.45762711864406785
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Hard,3.0,1,0.7257888317108154,0.7405555844306946,0.16393442622950818
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Medium,2.0,1,0.8739792108535767,0.5020374059677124,0.39344262295081966
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Hard,2.5,2,0.9447128772735596,0.33068719506263733,0.5957636566332218
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Medium,2.0,1,0.7457473278045654,0.7130955457687378,0.14035087719298245
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Hard,3.0,2,0.8277868628501892,0.5810599327087402,0.12214452214452215
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Hard,3.0,1,0.9254700541496277,0.3860829174518585,0.5679012345679012
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Medium,2.0,1,0.8948591351509094,0.45856496691703796,0.6052631578947368
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Easy,1.0,1,0.7267840504646301,0.7392104268074036,0.16129032258064516
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Hard,3.0,1,0.7675384283065796,0.6818528175354004,0.1764705882352941
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Hard,2.5,2,0.8998629450798035,0.44514018297195435,0.597165991902834
"Is serum free 1,25-dihydroxy-vitamin D more closely associated with fibroblast growth factor 23 than other vitamin D forms in chronic dialysis patients?",Easy,0.0,1,1.0,0.0,1.0
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Hard,3.0,1,0.5985459089279175,0.8960514664649963,0.11267605633802817
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Hard,3.0,2,0.7569412589073181,0.6971418857574463,0.13423423423423422
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Medium,2.0,1,0.6680997610092163,0.814739465713501,0.11594202898550726
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Hard,3.0,1,0.5678181648254395,0.9297115206718445,0.10810810810810811
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Medium,2.0,1,0.5789781808853149,0.9176293611526489,0.10810810810810811
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Medium,2.0,1,0.6711763143539429,0.8109546303749084,0.1111111111111111
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Medium,2.0,1,0.7920156717300415,0.6449564099311829,0.1408450704225352
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Medium,2.0,1,0.5434332489967346,0.9555801749229431,0.1095890410958904
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Medium,2.0,1,0.7594603300094604,0.6935988068580627,0.1408450704225352
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Hard,3.0,1,0.5728424191474915,0.9242917895317078,0.11267605633802817
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Hard,3.0,1,0.49854961037635803,1.0014493465423584,0.08108108108108107
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Easy,1.0,1,0.5337101221084595,0.9657017588615417,0.08450704225352114
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Medium,2.0,1,0.6342501044273376,0.8552775979042053,0.1095890410958904
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Easy,0.0,1,0.7542179822921753,0.7011162638664246,0.1111111111111111
Does resveratrol enhance palmitate-induced ER stress and apoptosis in cancer cells?,Easy,0.0,1,1.0,0.0,1.0
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,1,0.7229523658752441,0.7443758249282837,0.34615384615384615
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,1,0.7495914697647095,0.7076844573020935,0.4651162790697674
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,2,0.7171170711517334,0.746187150478363,0.28502415458937197
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,1,0.7502481937408447,0.7067558169364929,0.18604651162790697
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,1,0.7367275953292847,0.7256341576576233,0.4090909090909091
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,2.5,4,0.7350936532020569,0.7204885482788086,0.3869041011409189
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,1,0.6744774580001831,0.8068737983703613,0.25
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,1,0.7884507775306702,0.6504602432250977,0.24000000000000002
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,1,0.8062610626220703,0.6224771738052368,0.4615384615384615
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Hard,3.0,2,0.7526328563690186,0.7007991075515747,0.40816326530612246
Does pregestational maternal obesity impair endocrine pancreas in male F1 and F2 progeny?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.48675626516342163,1.0131572484970093,0.06451612903225806
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.4777103662490845,1.0220465660095215,0.061538461538461535
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Easy,1.0,1,0.5013394355773926,0.9986596703529358,0.06060606060606061
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Hard,3.0,1,0.612055778503418,0.8808452486991882,0.23529411764705882
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Hard,3.0,1,0.7363547086715698,0.7261478304862976,0.14285714285714285
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Hard,3.0,1,0.6916071176528931,0.7853571772575378,0.18666666666666668
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.5166114568710327,0.9832481741905212,0.17647058823529413
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Hard,3.0,1,0.5191894769668579,0.9806227684020996,0.14705882352941174
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Hard,3.0,1,0.5638712048530579,0.9339473843574524,0.1739130434782609
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.5742459297180176,0.9227720499038696,0.08450704225352113
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.6981731653213501,0.7769516110420227,0.1515151515151515
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.47117358446121216,1.028422474861145,0.06060606060606061
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.5130550861358643,0.986858606338501,0.15384615384615383
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Medium,2.0,1,0.49734222888946533,1.0026543140411377,0.0923076923076923
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Hard,3.0,1,0.724738597869873,0.7419722080230713,0.12307692307692307
Is breathlessness at rest the dominant presentation of patients admitted with heart failure?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,0.25,4,0.8953299522399902,0.45100516080856323,0.19175084175084178
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,0.0,1,0.6105591058731079,0.8825427889823914,0.14035087719298245
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,1.0,2,0.8893899321556091,0.46767958998680115,0.22209234365867914
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,1.0,1,0.6375646591186523,0.851393461227417,0.11320754716981134
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,0.0,2,0.8085741400718689,0.6163402199745178,0.21052631578947367
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,1.0,1,0.7789559364318848,0.664897084236145,0.1818181818181818
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,1.0,1,0.5292457342147827,0.9703136682510376,0.14285714285714285
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,0.0,1,0.8737505674362183,0.5024928450584412,0.23728813559322035
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Medium,2.0,1,0.5266631841659546,0.9729715585708618,0.14035087719298245
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,0.0,1,0.48464804887771606,1.0152357816696167,0.1818181818181818
Is hospital readmission associated with poor survival after esophagectomy for esophageal cancer?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Medium,2.0,1,0.8005659580230713,0.6315599679946899,0.18918918918918917
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Hard,3.0,2,0.5023361444473267,0.9867587089538574,0.10359964881474978
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Medium,2.0,1,0.7965148687362671,0.6379422545433044,0.11940298507462686
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Hard,3.0,3,0.8422281742095947,0.5536558032035828,0.16210991438829053
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Hard,3.0,1,0.5037312507629395,0.996261715888977,0.060606060606060594
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Hard,3.0,1,0.2696585953235626,1.2085870504379272,0.08955223880597016
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Medium,2.0,1,0.4162519574165344,1.0805072784423828,0.16
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Medium,2.0,1,0.6103809475898743,0.8827446699142456,0.05714285714285715
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Hard,3.0,1,0.5041460990905762,0.9958453178405762,0.11594202898550726
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Hard,3.0,1,0.540752112865448,0.9583818912506104,0.0588235294117647
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Hard,3.0,1,0.2317042052745819,1.239593267440796,0.08955223880597016
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Easy,1.0,1,0.6835434436798096,0.7955583930015564,0.16438356164383564
Does different approaches for interpretation and reporting of immunohistochemistry analysis result in the bone tissue - a review?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Medium,2.0,1,0.6084667444229126,0.8849104642868042,0.22222222222222224
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Hard,2.5,2,0.617641806602478,0.8741653561592102,0.23076923076923075
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Medium,2.0,1,0.5765968561172485,0.9202208518981934,0.20689655172413796
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Easy,1.0,1,0.7578737139701843,0.6958826184272766,0.25
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Medium,2.0,1,0.6127676963806152,0.8800367116928101,0.16666666666666666
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Medium,2.0,1,0.6745743155479431,0.8067536354064941,0.17647058823529413
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Medium,2.0,1,0.6124098896980286,0.8804432153701782,0.18750000000000003
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Medium,2.0,1,0.6365811824798584,0.8525477051734924,0.17647058823529413
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Medium,2.0,1,0.6192409992218018,0.8726500272750854,0.17142857142857143
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Easy,1.0,1,0.7300664782524109,0.7347564697265625,0.24
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Easy,1.0,1,0.925202488899231,0.3867751955986023,0.4
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Hard,3.0,1,0.5990331172943115,0.8955075740814209,0.20000000000000004
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Hard,3.0,1,0.6159347891807556,0.8764305114746094,0.22222222222222224
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Hard,3.0,1,0.7716196775436401,0.6758407354354858,0.3333333333333333
Do elevated levels of preoperative circulating CD44⁺ lymphocytes and neutrophils predict poor survival for non-small cell lung cancer patients?,Easy,0.0,1,1.0,0.0,1.0
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,2,0.7288631200790405,0.7360691428184509,0.1764705882352941
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,2.5,2,0.8607760667800903,0.5273951292037964,0.2258064516129032
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.8286292552947998,0.5854414701461792,0.27777777777777773
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,2,0.8959668874740601,0.45338547229766846,0.2852822580645161
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.8598974347114563,0.5293442010879517,0.2352941176470588
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.7264705896377563,0.7396343350410461,0.2352941176470588
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.8244385123252869,0.5925564169883728,0.2105263157894737
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.8595205545425415,0.5300556421279907,0.3684210526315789
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Medium,2.0,1,0.9127693772315979,0.41768568754196167,0.30769230769230765
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.7178940773010254,0.7511404752731323,0.3243243243243243
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.6637115478515625,0.8201079964637756,0.2222222222222222
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Hard,3.0,1,0.7447270154953003,0.7145251035690308,0.22857142857142854
Does microRNA-29b regulate migration in oral squamous cell carcinoma and its clinical significance?,Easy,0.0,1,1.0000001192092896,0.0,1.0
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Medium,1.6666666666666667,3,0.5247904658317566,0.9564414024353027,0.08465608465608467
Does cationic Nanogel-mediated Runx2 and Osterix siRNA Delivery decrease Mineralization in MC3T3 Cells?,Medium,2.0,1,0.6993808746337891,0.7753956317901611,0.08695652173913045
